,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,SeriousDlqin2yrs
57623,0.014695834,55,1,0.113659089,12597.5,20,0,2,0,1.0,0
57624,0.013563143,79,0,1.91166529075,5388.0,4,0,1,0,0.0,0
57625,0.683296495,67,0,0.5664180289999999,6300.0,9,0,1,0,0.0,0
57626,0.275322417,54,0,0.35983618100000003,7080.0,3,0,1,0,0.0,1
57627,0.565420723,54,2,0.297542651,12597.5,22,0,2,0,0.0,0
57628,0.441226112,46,0,0.7608097979999999,4000.0,8,0,1,0,0.0,0
57629,0.014350743000000001,45,1,0.6382921229999999,7400.0,12,0,2,0,0.0,0
57630,0.738951435,54,1,1.149452642,2100.0,14,0,1,0,2.0,0
57631,0.545881587,68,1,1.91166529075,5388.0,6,0,0,0,0.0,1
57632,0.9999998999999999,43,0,0.0,2298.0,1,0,0,0,3.0,0
57633,0.241718111,44,0,0.097532315,850.0,2,0,0,0,0.0,0
57634,0.03887618,59,0,1.91166529075,5388.0,11,0,1,0,0.0,0
57635,0.9999998999999999,27,0,0.028309742000000002,1200.0,0,0,0,0,0.0,0
57636,0.729344729,32,1,0.266293483,2500.0,4,2,0,3,1.0,1
57637,0.686711565,65,0,1.91166529075,5388.0,20,0,2,0,0.0,1
57638,0.081460772,32,0,0.121648461,12083.0,9,0,1,0,3.0,0
57639,0.36355899700000005,37,0,0.098812231,3956.0,10,0,0,0,0.0,0
57640,0.015532085,43,0,1.91166529075,5388.0,14,0,1,0,2.0,0
57641,0.0,32,0,0.200987197,6482.0,3,0,1,0,1.0,0
57642,0.9999998999999999,22,0,0.055398302,4945.0,1,0,0,0,0.0,0
57643,0.51671993,54,0,0.38841453200000003,5972.0,6,0,1,0,0.0,0
57644,0.093732859,34,0,0.070991126,8000.0,9,0,0,0,0.0,0
57645,0.5975221239999999,58,0,1.91166529075,5388.0,5,0,1,0,0.0,0
57646,0.324311713,67,1,1.002906977,2751.0,11,0,3,0,0.0,0
57647,0.001060574,65,0,0.100743187,7265.0,4,0,1,0,0.0,0
57648,0.0,42,0,0.224032587,5400.0,3,0,1,0,2.0,0
57649,0.0,56,0,0.026854585,10500.0,7,0,0,0,0.0,0
57650,0.0,38,0,0.418362974,9333.0,7,0,2,0,1.0,0
57651,0.036632358999999996,47,0,0.51695665,3390.0,6,0,1,0,0.0,0
57652,0.335329341,35,0,0.181491823,2506.0,2,0,0,1,1.0,0
57653,0.9420705290000001,40,0,0.36583414799999997,11250.0,8,0,2,0,0.0,0
57654,0.41303475,44,0,0.269848828,8400.0,15,1,0,0,3.0,0
57655,0.57612068,48,1,0.541947336,3265.0,10,0,1,0,0.0,0
57656,0.220260793,40,0,0.610125766,3100.0,8,0,2,0,0.0,0
57657,0.034079751,54,0,0.278322493,10300.0,8,0,1,0,0.0,0
57658,0.0,40,0,0.042927074,7966.0,4,0,0,0,1.0,0
57659,0.008015341,78,0,0.468193384,2750.0,8,0,2,0,0.0,0
57660,0.798247162,37,0,0.283668731,2583.0,5,0,0,0,2.0,0
57661,0.0,80,0,0.0,5388.0,3,0,0,0,0.0,0
57662,0.14385420699999998,50,1,0.139120095,5886.0,8,0,0,0,0.0,0
57663,0.133896918,38,0,0.641615255,5348.0,5,0,1,0,0.0,0
57664,0.133194898,70,1,0.695706285,3213.0,20,0,1,0,0.0,0
57665,0.5774920929999999,30,1,0.285428643,4000.0,8,0,0,0,1.0,0
57666,0.0,46,2,0.45435411700000006,3800.0,13,0,1,0,0.0,0
57667,0.462859697,63,0,0.27909759,5850.0,5,0,2,0,0.0,0
57668,0.5814410289999999,63,0,0.45021356100000004,7491.0,7,0,2,0,0.0,0
57669,0.008184599,62,0,0.120843332,5833.0,14,0,1,0,0.0,0
57670,0.9454657329999999,38,0,1.91166529075,5388.0,12,0,2,0,0.0,0
57671,0.17281102899999998,65,0,0.378108144,7600.0,5,0,1,0,0.0,0
57672,0.978223605,33,0,0.117812555,5686.0,4,0,0,0,3.0,0
57673,0.9999998999999999,28,0,0.036651395,2400.0,1,0,0,0,0.0,0
57674,0.147670459,73,0,0.033537568999999996,3100.0,4,0,0,0,0.0,0
57675,0.00980247,42,1,0.321595766,9825.0,9,0,2,0,0.0,0
57676,1.037452537,59,0,0.132474701,6521.0,12,0,0,0,0.0,1
57677,0.04297038,53,0,0.200792721,11100.0,10,0,2,0,0.0,0
57678,0.139628144,79,0,0.21064649600000002,7006.0,7,0,1,0,0.0,0
57679,0.0,62,0,0.0,8125.0,4,0,0,0,0.0,0
57680,0.188671578,35,0,0.40086847200000003,8750.0,6,0,2,0,1.0,0
57681,0.082849743,49,0,1.91166529075,5388.0,9,0,1,0,0.0,0
57682,0.129186508,57,0,0.047246063,12000.0,11,0,0,0,0.0,0
57683,0.033098345,29,0,0.8336665329999999,2500.0,3,0,1,0,0.0,0
57684,0.6960646070000001,37,1,0.10662038199999999,4032.0,7,0,0,0,2.0,0
57685,0.42959506700000005,25,0,1.91166529075,5388.0,3,0,0,0,0.0,0
57686,0.8534987940000001,63,2,0.245266688,9242.0,7,0,1,0,0.0,0
57687,0.075747633,81,0,1.91166529075,5388.0,3,0,0,0,0.0,0
57688,0.29129449399999996,49,0,0.713095635,3000.0,8,0,3,0,1.0,0
57689,0.34425463799999995,39,1,0.200872506,12597.5,16,0,2,0,0.0,0
57690,0.168785839,43,0,0.488111206,8200.0,11,0,2,0,0.0,0
57691,0.951341443,58,0,0.176039647,4640.0,3,0,0,0,0.0,0
57692,0.099822504,38,0,0.465576721,6666.0,8,0,2,0,1.0,0
57693,0.595777853,39,1,0.5520938989999999,6900.0,12,1,2,0,1.0,1
57694,0.092238382,54,1,0.290556572,12597.5,14,0,2,0,3.0,0
57695,0.0,35,0,0.01058616,5100.0,4,0,0,0,0.0,0
57696,0.036615761000000004,45,1,0.23110851699999999,12597.5,6,0,2,0,3.0,0
57697,0.01259982,71,0,1.91166529075,5388.0,11,0,1,0,0.0,0
57698,0.914877145,58,1,0.42022097399999997,12597.5,18,0,4,0,2.0,0
57699,0.02176559,79,0,1.91166529075,5388.0,7,0,0,0,0.0,0
57700,0.9999998999999999,37,0,1.91166529075,5388.0,8,0,1,0,2.0,0
57701,0.0,31,0,0.34892638,2607.0,11,0,0,0,1.0,0
57702,0.034571213999999996,74,2,1.91166529075,5388.0,12,0,1,0,0.0,0
57703,0.03398867,26,1,1.91166529075,1.0,7,0,0,0,0.0,0
57704,0.004868908,74,0,0.17946388,2200.0,24,0,1,0,0.0,0
57705,0.455028475,37,0,0.7045738570000001,4000.0,11,0,2,0,3.0,1
57706,0.0,80,0,0.0,1500.0,8,0,0,0,0.0,0
57707,0.381511,35,0,0.43956704799999996,3325.0,13,0,1,0,1.0,0
57708,0.815618438,42,0,0.366717506,5900.0,4,0,1,0,2.0,0
57709,0.014751761,68,0,0.0053326219999999995,7500.0,6,0,0,0,0.0,0
57710,0.032205006,59,0,1.91166529075,5388.0,9,0,1,0,0.0,0
57711,0.748748416,42,0,0.566644015,10300.0,23,0,4,0,4.0,1
57712,0.615088975,56,0,0.8594276820000001,11566.0,8,0,1,0,4.0,0
57713,0.000828304,54,0,0.432731194,3708.0,3,0,1,0,5.0,0
57714,0.0,39,0,0.253860601,9583.0,8,0,1,0,5.0,0
57715,0.747457433,58,0,0.45974359,3899.0,10,0,1,0,2.0,0
57716,0.0,56,0,0.08716026199999999,11736.0,6,0,0,0,1.0,0
57717,0.303743152,42,1,0.323182711,4071.0,8,0,0,0,1.0,0
57718,0.033072503999999996,37,0,0.034138218,1200.0,5,0,0,0,0.0,0
57719,0.9999998999999999,58,0,0.310796074,1833.0,1,0,0,0,0.0,0
57720,0.0,59,0,1.91166529075,5388.0,4,0,1,0,0.0,0
57721,0.57181683,59,0,0.30586907399999996,12403.0,16,0,2,0,3.0,0
57722,0.42667866600000004,44,0,1.91166529075,5388.0,2,0,1,0,0.0,0
57723,0.23850766199999998,28,0,1.91166529075,0.0,1,0,0,0,0.0,0
57724,0.389288969,60,0,0.39325076700000006,8800.0,17,0,3,0,0.0,0
57725,0.185179121,72,0,0.206372484,7500.0,16,0,2,0,0.0,0
57726,0.862034491,43,1,0.03119688,10000.0,1,0,0,0,2.0,0
57727,0.037433155,60,0,0.01561524,1600.0,1,0,0,0,0.0,0
57728,0.194433761,56,0,0.228308677,2500.0,6,0,1,0,0.0,0
57729,0.307455803,27,0,0.06935008299999999,7800.0,13,1,0,1,0.0,1
57730,0.939730739,53,0,1.91166529075,5388.0,11,0,0,0,0.0,0
57731,0.0,45,0,0.45424384799999995,3616.0,4,0,1,0,0.0,0
57732,0.009255433,79,0,1.91166529075,5388.0,4,0,0,0,0.0,0
57733,0.20069406399999998,64,0,0.288271173,10000.0,17,0,2,0,1.0,0
57734,0.307794186,55,0,0.252610531,4500.0,11,0,0,0,1.0,0
57735,0.533189755,39,0,0.415662651,3651.0,8,0,1,0,2.0,0
57736,0.031765608,48,0,1.307069745,4200.0,7,0,3,0,1.0,0
57737,0.689716628,60,4,0.223463687,3400.0,5,0,1,0,1.0,1
57738,0.097268306,40,0,0.8035982009999999,2000.0,11,0,2,0,2.0,0
57739,0.244636872,64,0,1.91166529075,5388.0,14,0,1,0,0.0,0
57740,0.021999154,53,0,1.91166529075,7750.0,8,0,0,0,0.0,0
57741,0.157982047,53,1,0.416101622,11650.0,16,0,4,0,2.0,0
57742,0.26376335300000003,65,0,1.91166529075,5388.0,5,0,0,0,0.0,0
57743,0.9999998999999999,46,0,1.91166529075,5388.0,1,0,0,0,0.0,0
57744,0.40728398,45,0,0.6157428970000001,2146.0,8,0,1,1,0.0,0
57745,0.744622825,51,0,0.6852374240000001,4253.0,5,0,1,0,2.0,0
57746,0.019662989,33,0,0.461754781,5333.0,14,0,2,0,0.0,0
57747,0.051547203,87,0,1.91166529075,5388.0,5,0,0,0,0.0,0
57748,0.9034365520000001,36,0,0.461856325,6291.0,7,0,1,0,3.0,0
57749,0.656673296,49,1,1.91166529075,5388.0,15,0,1,0,0.0,1
57750,0.902608313,59,1,0.375093047,12597.5,20,0,2,0,1.0,0
57751,2339.0,53,0,1.91166529075,5388.0,6,0,2,0,0.0,0
57752,0.201262362,56,0,0.37980887,4080.0,10,0,1,0,2.0,0
57753,0.12879827900000002,59,1,1.254631454,2536.0,17,0,2,1,0.0,0
57754,0.486460186,44,0,1.91166529075,5388.0,6,0,1,0,0.0,0
57755,0.757007147,51,0,0.41644132,1848.0,5,0,0,0,0.0,0
57756,0.804859529,67,3,0.20205939399999998,6700.0,8,0,0,0,0.0,1
57757,0.0,53,0,0.31227509,2500.0,7,0,0,0,0.0,0
57758,0.874251497,30,0,0.150837989,3400.0,4,1,0,1,4.0,1
57759,0.575107296,47,1,0.40738857799999995,5900.0,8,0,1,0,2.0,0
57760,0.0,65,0,0.31079339,8532.0,12,0,1,0,0.0,0
57761,0.024556979,40,0,0.230967005,7000.0,9,0,2,0,3.0,0
57762,0.052535902999999995,30,0,1.91166529075,5388.0,10,0,0,0,1.0,1
57763,0.000490643,54,0,1.91166529075,5388.0,7,0,2,0,0.0,0
57764,0.101431038,64,0,0.332948777,4333.0,8,0,2,0,1.0,0
57765,0.0,64,0,0.421144714,4000.0,4,0,1,0,0.0,0
57766,0.916619075,30,0,1.3856382980000002,375.0,5,2,0,0,2.0,0
57767,0.016321976999999998,56,0,0.009579342,2400.0,8,0,0,0,0.0,0
57768,0.11214600300000001,74,0,0.261498567,7326.0,11,0,1,0,1.0,0
57769,0.278748239,54,0,0.396786432,4480.0,10,0,2,0,1.0,0
57770,0.710578945,59,0,0.359726511,4533.0,14,0,0,0,0.0,0
57771,0.666950234,42,0,0.170396419,9383.0,8,0,0,0,3.0,0
57772,0.00289971,53,0,0.249984305,12597.5,7,0,2,0,0.0,0
57773,0.045251753,72,0,0.232801321,5450.0,7,0,1,0,1.0,0
57774,0.048159797000000004,29,0,0.36915636799999996,1860.0,8,0,0,0,2.0,0
57775,0.266571846,40,0,0.294397715,6300.0,14,0,2,0,2.0,0
57776,0.9999998999999999,47,0,0.486320011,6980.0,6,0,1,0,2.0,0
57777,0.12515426699999999,49,0,0.235342692,6054.0,6,0,1,0,3.0,0
57778,0.972501375,35,1,0.416398714,4975.0,6,0,1,0,1.0,0
57779,0.9999998999999999,26,0,0.0,5388.0,0,2,0,0,0.0,0
57780,0.005182168,60,0,0.290870488,4709.0,7,0,1,0,1.0,0
57781,0.9999998999999999,44,0,0.077184563,5000.0,1,0,0,1,0.0,1
57782,0.00728245,68,0,0.24375125,5000.0,4,0,1,0,0.0,0
57783,0.769784584,44,0,0.15906198900000001,5500.0,8,0,0,0,2.0,0
57784,0.007401387,70,0,0.22814725,6600.0,7,0,1,0,0.0,0
57785,0.019013828,64,0,0.199114412,7000.0,22,0,3,0,0.0,0
57786,0.959420048,42,1,1.91166529075,5388.0,3,0,0,0,1.0,0
57787,0.735789555,65,0,0.268216473,8000.0,10,0,1,0,0.0,0
57788,0.134196896,44,0,0.8288342329999999,5000.0,13,0,2,0,2.0,0
57789,0.126272959,54,0,0.041239515,4291.0,5,0,0,0,1.0,0
57790,0.5533836529999999,30,0,0.322250331,8300.0,9,0,1,0,1.0,0
57791,0.463304285,63,0,1.91166529075,5388.0,4,0,0,0,0.0,0
57792,0.015134726000000001,72,1,1.91166529075,5388.0,10,0,1,0,0.0,0
57793,0.143504485,58,0,0.47954056,4178.0,11,0,2,1,1.0,1
57794,0.005310161999999999,67,0,0.107964012,3000.0,16,0,0,0,0.0,0
57795,0.0,86,0,0.094224037,3427.0,4,0,0,0,0.0,0
57796,0.046815144,40,0,0.162293376,8650.0,12,0,1,0,3.0,0
57797,0.9999998999999999,30,1,0.08329367,2100.0,3,0,0,0,1.0,0
57798,0.005363474,63,0,0.428952279,3750.0,4,0,1,0,1.0,0
57799,0.388289226,70,0,0.363222576,6590.0,14,0,1,0,1.0,0
57800,0.264657845,47,0,0.46358037799999996,4708.0,5,0,1,0,2.0,0
57801,0.23029604,25,1,0.007248188000000001,4000.0,2,0,0,0,0.0,0
57802,0.054432416,68,0,0.162174579,6529.0,4,0,1,0,0.0,0
57803,1.219269103,47,1,0.051801802,4883.0,4,1,0,1,0.0,0
57804,0.010361671999999999,76,0,1.91166529075,5388.0,6,0,1,0,0.0,0
57805,0.154470979,68,0,0.19851224399999998,12597.5,14,0,5,0,0.0,0
57806,0.0,43,0,0.10503969,5416.0,4,0,0,0,0.0,0
57807,0.770912121,30,0,1.91166529075,5388.0,8,0,2,0,0.0,0
57808,0.34268559200000004,58,0,0.461407145,8200.0,6,0,2,0,2.0,0
57809,0.232369418,59,0,1.91166529075,5388.0,16,0,1,0,0.0,0
57810,0.279994227,55,0,0.251038302,6500.0,4,0,1,0,2.0,0
57811,0.97049592,61,0,0.170324846,3416.0,8,0,0,0,0.0,0
57812,0.0,39,0,0.09712322400000001,12597.5,14,0,1,0,3.0,0
57813,0.056553075,53,0,0.254515599,2435.0,10,0,1,0,3.0,0
57814,0.49070186,28,1,0.231034483,1739.0,3,0,0,0,0.0,0
57815,0.007785158,53,0,0.0013824879999999999,2169.0,2,0,0,0,0.0,0
57816,0.280677172,63,0,0.235191827,9200.0,14,0,0,0,0.0,0
57817,0.19014208,35,1,0.128348661,2500.0,10,1,0,0,2.0,0
57818,0.667007048,41,1,0.321207528,7916.0,14,0,1,0,0.0,0
57819,0.030790936,65,0,0.142336975,6041.0,8,0,1,0,0.0,0
57820,0.25687419899999997,54,2,1.2902838859999999,2500.0,10,0,1,0,0.0,0
57821,0.906145847,36,0,0.49319633399999996,3600.0,5,0,2,0,0.0,1
57822,0.0050331659999999995,48,0,0.00675823,4586.0,5,0,0,0,5.0,0
57823,0.040882958,53,0,1.91166529075,12597.5,20,0,1,0,0.0,0
57824,0.419404405,62,0,0.405343386,6100.0,8,0,2,1,0.0,0
57825,0.07698851599999999,23,0,1.91166529075,5388.0,2,0,0,0,0.0,0
57826,0.487717925,49,2,1.889194297,11641.0,9,0,2,0,2.0,0
57827,0.316744866,51,0,0.49790042,3333.0,7,0,1,0,2.0,0
57828,0.043935113,66,0,0.099571465,7933.0,8,0,1,0,0.0,0
57829,0.342729264,52,3,0.36649729600000003,6100.0,7,1,2,0,1.0,1
57830,0.9999998999999999,50,2,0.37616996,6730.0,6,2,1,1,1.0,0
57831,0.0053349140000000005,48,0,0.068206424,5541.0,8,0,0,0,0.0,0
57832,0.337867263,55,0,0.199333535,3300.0,14,0,0,0,1.0,0
57833,0.046768431,59,0,1.1807277090000001,2500.0,16,0,2,0,0.0,0
57834,0.0,45,0,0.32135575899999996,3923.0,4,0,1,0,4.0,0
57835,0.0054232790000000005,69,0,0.688437188,3000.0,16,0,2,0,2.0,0
57836,0.114987053,62,0,1.91166529075,5388.0,5,0,1,0,2.0,0
57837,0.248974611,51,0,0.28367860100000003,8350.0,4,0,1,0,2.0,0
57838,0.9999998999999999,47,0,0.757432255,3800.0,2,1,0,3,2.0,0
57839,0.560338081,58,1,0.502351224,6166.0,21,0,1,1,0.0,0
57840,0.9999998999999999,76,3,1.7741935480000002,650.0,4,1,0,0,1.0,1
57841,0.991637124,41,4,0.35054981700000004,3000.0,9,0,0,1,1.0,1
57842,0.9999998999999999,92,0,0.273111463,3785.0,1,0,1,0,1.0,0
57843,0.059690239000000006,62,0,0.035729847,4589.0,9,0,0,0,0.0,0
57844,0.9999998999999999,80,1,1.91166529075,5388.0,1,0,0,0,0.0,0
57845,0.057058914,63,1,0.12481857800000001,6200.0,7,0,2,1,1.0,1
57846,0.008484615,84,0,0.00119984,7500.0,2,0,0,0,0.0,0
57847,0.50495265,47,0,0.310419682,4145.0,5,0,0,0,2.0,0
57848,0.065763164,25,0,1.91166529075,5388.0,6,0,0,0,0.0,0
57849,0.60258206,35,0,0.09997500599999999,4000.0,3,0,0,0,0.0,0
57850,0.110137612,50,1,0.137459807,4975.0,6,1,0,0,2.0,0
57851,0.96362078,35,0,1.238690327,4000.0,9,0,2,0,2.0,0
57852,0.023730056,55,0,0.061024384,7750.0,15,0,1,0,4.0,0
57853,0.0,71,0,0.0,5388.0,2,0,0,0,0.0,0
57854,0.22910417,50,0,0.671382899,12597.5,9,0,4,0,2.0,0
57855,0.123539839,35,0,0.531804486,5973.0,6,0,1,0,1.0,0
57856,0.845274188,56,0,0.318415051,10523.0,8,0,3,0,0.0,0
57857,0.9999998999999999,21,98,0.0,0.0,0,98,0,98,0.0,0
57858,0.01189612,75,0,0.009942334,5028.0,12,0,1,0,0.0,0
57859,0.03136756,62,0,0.473578955,12597.5,14,0,2,0,1.0,0
57860,0.056394999,73,0,0.143371326,5000.0,16,0,2,0,0.0,0
57861,0.9999998999999999,36,0,0.253045923,3200.0,3,0,0,0,4.0,1
57862,0.629229766,54,0,1.91166529075,200.0,6,0,0,0,1.0,0
57863,0.221641831,45,0,0.504238823,12597.5,14,0,6,0,0.0,0
57864,0.000520826,70,0,0.00329934,3333.0,10,0,0,0,0.0,0
57865,0.169583042,42,0,0.39686800899999997,2234.0,7,0,0,0,0.0,0
57866,0.160384182,47,0,0.273755344,7250.0,10,0,2,0,0.0,0
57867,0.063351528,59,0,0.047230022999999996,7833.0,12,0,1,0,1.0,0
57868,0.36916693899999997,68,0,0.39080599899999996,8200.0,16,0,1,0,0.0,0
57869,0.0,49,1,0.1925809,3800.0,5,0,0,0,2.0,0
57870,0.014545013999999998,64,0,1.91166529075,5388.0,9,0,1,0,0.0,0
57871,0.569886023,54,0,0.067887324,7099.0,4,0,0,0,0.0,0
57872,0.09493122400000001,60,0,0.371980676,8900.0,8,0,2,0,0.0,0
57873,0.099427233,70,0,0.401554842,5916.0,8,0,2,0,0.0,0
57874,0.087975551,40,1,1.91166529075,5388.0,8,0,3,0,1.0,0
57875,0.043898719,61,0,0.106071514,8333.0,12,0,1,0,0.0,0
57876,0.28919842100000004,64,2,0.162359122,11800.0,12,0,1,0,0.0,0
57877,0.027617586,52,0,0.030012005,4164.0,6,0,0,0,0.0,0
57878,0.073661756,58,0,1.91166529075,5388.0,5,0,1,0,0.0,0
57879,0.556577369,38,0,0.014255911000000001,2875.0,2,1,0,0,0.0,0
57880,0.019794273,63,0,1.91166529075,5388.0,15,0,1,0,1.0,0
57881,0.229297234,40,0,1.91166529075,1200.0,10,0,1,0,2.0,0
57882,0.544702649,56,0,0.86810446,6815.0,11,0,1,0,2.0,0
57883,0.15826991,45,0,1.91166529075,5388.0,9,0,2,0,0.0,0
57884,0.001099945,52,0,0.0,2083.0,2,0,0,0,0.0,0
57885,0.065413487,65,0,0.470859097,7600.0,13,0,2,0,0.0,0
57886,0.685187542,66,1,0.256947627,12597.5,17,0,2,0,0.0,0
57887,0.253223916,29,0,0.121847181,5391.0,7,0,0,0,1.0,0
57888,0.135025045,79,1,1.91166529075,5388.0,9,0,0,0,0.0,0
57889,1.31552968,70,2,1.103354795,5901.0,12,0,7,1,0.0,1
57890,0.0,53,2,1.91166529075,5388.0,12,0,1,0,4.0,0
57891,0.0,29,0,0.21346845399999997,3058.0,6,0,0,0,0.0,0
57892,0.010220646,71,0,0.09467621300000001,12597.5,6,0,1,0,1.0,0
57893,0.064771661,60,0,0.259104228,7166.0,19,0,1,0,0.0,0
57894,0.9999998999999999,40,0,1.91166529075,5388.0,5,0,1,0,0.0,0
57895,0.115157435,28,0,0.10782274800000001,6250.0,5,0,0,0,0.0,0
57896,0.0408106,53,0,0.330929437,12597.5,14,0,2,0,2.0,0
57897,0.057857485,58,0,1.91166529075,5388.0,5,0,1,0,0.0,0
57898,0.009337383000000001,62,0,1.91166529075,5388.0,10,0,3,0,0.0,0
57899,0.05536308,67,0,0.46390107700000005,5013.0,11,0,2,0,0.0,0
57900,0.9999998999999999,49,2,0.0,1560.0,1,1,0,2,0.0,0
57901,0.027426301,75,0,1.91166529075,0.0,3,0,0,0,0.0,0
57902,0.0,65,0,0.13261282300000002,6846.0,5,0,1,0,1.0,0
57903,0.120188926,40,0,0.008052231,4594.0,2,0,0,0,3.0,0
57904,0.00884164,37,1,0.44228407700000005,4885.0,8,0,2,0,0.0,0
57905,0.175835734,79,1,0.800369117,3250.0,8,0,1,0,0.0,0
57906,0.201102082,49,0,0.382431071,10916.0,12,0,2,0,1.0,0
57907,0.009754904,28,0,1.91166529075,0.0,7,0,1,0,0.0,0
57908,0.24271428899999997,44,0,0.49856569100000003,10457.0,10,0,1,0,2.0,0
57909,0.0,36,0,0.19600708100000003,10167.0,3,0,1,0,3.0,0
57910,0.077133729,43,1,0.35728402,7083.0,8,0,1,0,2.0,0
57911,0.72570794,24,1,1.91166529075,5388.0,5,0,0,2,0.0,0
57912,0.9999998999999999,39,0,0.6194300110000001,6350.0,5,0,3,0,3.0,0
57913,0.034080638999999996,70,0,0.30233953199999997,5000.0,8,0,1,0,0.0,0
57914,0.0,46,1,0.623865281,7600.0,12,0,4,0,0.0,0
57915,0.003198839,50,0,0.483617905,6500.0,14,0,2,0,1.0,0
57916,0.14339606900000001,61,0,0.471920899,10416.0,7,0,2,0,0.0,0
57917,0.040098165,47,0,0.506088443,4680.0,9,0,1,0,0.0,0
57918,0.9999998999999999,68,1,1.91166529075,5388.0,3,1,1,0,0.0,0
57919,0.34362397100000003,50,0,1.91166529075,5388.0,10,0,2,0,0.0,0
57920,0.0,49,0,1.91166529075,5388.0,4,0,1,0,0.0,0
57921,0.01669833,58,0,0.0019992,2500.0,2,0,0,0,0.0,0
57922,0.419333654,54,0,0.390716932,4588.0,18,0,2,0,1.0,0
57923,1.047389856,46,0,0.504436945,8000.0,9,0,1,0,2.0,0
57924,0.077184563,71,0,0.003354681,3278.0,1,0,0,0,0.0,0
57925,0.014725934,62,0,0.309948342,6000.0,4,0,2,0,0.0,0
57926,1.282392027,25,1,0.22109459899999998,2758.0,4,2,0,1,2.0,1
57927,0.200990429,43,0,0.273460796,5700.0,3,0,1,0,1.0,0
57928,0.083583531,55,0,0.31581612,9875.0,11,0,1,0,1.0,0
57929,0.284953638,43,0,1.91166529075,5388.0,11,0,1,0,1.0,0
57930,0.008555732,49,0,0.001942125,12597.5,13,0,0,0,3.0,0
57931,0.320911192,61,0,0.117763239,8100.0,6,0,0,0,0.0,0
57932,0.208399738,50,0,1.91166529075,5388.0,7,0,2,0,0.0,0
57933,0.022515919,63,0,0.0059988,5000.0,6,0,0,0,0.0,0
57934,0.73273707,48,1,0.505828271,6090.0,8,0,3,0,0.0,0
57935,0.204738957,39,0,1.91166529075,5388.0,5,0,0,0,0.0,0
57936,0.6868324170000001,46,0,0.413457873,10491.0,9,0,2,0,2.0,1
57937,0.159936026,30,2,0.535100638,4073.0,7,0,1,0,2.0,0
57938,0.050506572,44,0,0.242620062,6808.0,7,0,2,0,1.0,0
57939,0.288903303,36,0,0.209345003,7083.0,5,0,1,0,0.0,0
57940,0.060513223,65,0,0.10697387400000001,12597.5,5,0,1,0,3.0,0
57941,0.96310369,60,0,0.12390887800000001,4696.0,11,0,0,0,0.0,1
57942,0.0,61,0,1.91166529075,5388.0,6,0,2,0,0.0,0
57943,0.001749563,48,0,0.055764355999999994,11440.0,4,0,0,0,2.0,0
57944,0.0,30,0,0.000299985,12597.5,8,0,0,0,0.0,0
57945,0.09204549199999999,62,0,0.438205096,7888.0,12,0,2,0,2.0,0
57946,0.32075850300000003,38,0,0.35885251700000004,5681.0,8,0,1,0,1.0,0
57947,0.471283185,43,1,0.7891904009999999,8917.0,10,0,3,0,2.0,1
57948,0.9999998999999999,29,0,1.91166529075,5388.0,2,0,0,1,0.0,0
57949,0.240585441,46,3,0.184969172,6000.0,14,0,0,0,0.0,0
57950,0.9999998999999999,73,0,0.14221346099999999,7101.0,4,0,1,0,0.0,0
57951,0.262463547,59,1,0.5873426660000001,8500.0,16,0,2,0,1.0,0
57952,0.9999998999999999,25,0,0.021205695,3300.0,1,0,0,1,1.0,0
57953,0.11214360599999999,67,0,1.91166529075,5388.0,4,0,1,0,0.0,0
57954,0.9999998999999999,38,2,1.91166529075,1.0,5,0,1,3,2.0,0
57955,0.9999998999999999,26,2,0.424287856,2000.0,3,1,0,0,0.0,1
57956,0.0076771999999999995,64,0,0.009666625,8068.0,1,0,0,0,2.0,0
57957,0.050574121,68,0,0.371926046,5570.0,10,0,1,0,0.0,0
57958,0.014794082,65,0,3.69e-05,12597.5,1,0,0,0,2.0,0
57959,0.382180539,37,0,0.35794151399999996,6975.0,2,0,1,0,0.0,0
57960,0.0,31,0,1.91166529075,5388.0,2,0,0,0,0.0,0
57961,0.08673625,60,1,0.292353109,10500.0,12,0,1,0,0.0,0
57962,0.240334081,40,0,0.241639818,9000.0,12,0,1,0,0.0,0
57963,0.100328556,53,0,0.272048948,6700.0,10,0,1,0,0.0,0
57964,0.9684063190000001,29,0,0.10491649,4250.0,3,0,0,0,0.0,0
57965,0.17610825,50,1,0.25953435199999997,7000.0,10,0,2,0,0.0,0
57966,0.070929071,29,0,0.19975031199999999,800.0,2,0,0,0,0.0,0
57967,0.0013967810000000002,103,0,1.91166529075,1.0,11,0,2,0,0.0,0
57968,0.384608477,58,0,0.23512747899999997,6000.0,9,0,0,0,5.0,0
57969,0.053067299000000005,80,0,0.09372041699999999,3168.0,4,1,1,0,1.0,0
57970,0.31414733,40,12,0.244543481,8750.0,12,0,1,1,0.0,0
57971,0.49682705899999996,53,0,0.20754033,5516.0,8,0,1,0,1.0,0
57972,0.9999998999999999,39,0,0.10989838199999999,5313.0,4,0,0,0,4.0,0
57973,0.009048931,47,0,1.91166529075,5388.0,20,0,0,0,0.0,0
